i,j,map,prob_of_b_east_given_intended,prob_of_b_north_given_intended,prob_of_b_south_given_intended,prob_of_b_west_given_intended,prob_of_d_east_given_intended,prob_of_d_north_given_intended,prob_of_d_south_given_intended,prob_of_d_west_given_intended,prob_of_EDGE_east_given_intended,prob_of_EDGE_north_given_intended,prob_of_EDGE_south_given_intended,prob_of_EDGE_west_given_intended,prob_of_f_east_given_intended,prob_of_f_north_given_intended,prob_of_f_south_given_intended,prob_of_f_west_given_intended,prob_of_g_east_given_intended,prob_of_g_north_given_intended,prob_of_g_south_given_intended,prob_of_g_west_given_intended,prob_of_m_east_given_intended,prob_of_m_north_given_intended,prob_of_m_south_given_intended,prob_of_m_west_given_intended,prob_of_r_east_given_intended,prob_of_r_north_given_intended,prob_of_r_south_given_intended,prob_of_r_west_given_intended,prob_of_w_east_given_intended,prob_of_w_north_given_intended,prob_of_w_south_given_intended,prob_of_w_west_given_intended,intended
3,15,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,16,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,17,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,18,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,19,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,20,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,21,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
3,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
4,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
4,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
4,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,3,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,4,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,5,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,6,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,7,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,8,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,9,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,10,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,12,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,13,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,14,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,15,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,16,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,17,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,18,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,19,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
4,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
4,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
4,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
5,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
5,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
5,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,3,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,4,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,5,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,6,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,7,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,8,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,9,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,10,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,12,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,13,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,14,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,15,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,16,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,17,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,18,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,19,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
5,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
5,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
5,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
6,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
6,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
6,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
6,3,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,4,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,5,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,6,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,7,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,8,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,9,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,10,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
6,12,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,13,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,14,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,15,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,16,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,17,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,18,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
6,19,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,20,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
6,21,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
6,22,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
6,23,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
7,0,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
7,1,PalletTown,0,0,0,0,0.0869565217,0.0923913043,0,0.0054347826,0.1304347826,0.0652173913,0.1195652174,0.1304347826,0.7391304348,0.8369565217,0.8369565217,0.7391304348,0.0434782609,0.0054347826,0.0434782609,0.125,0,0,0,0,0,0,0,0,0,0,0,0,f
7,2,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
7,3,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
7,4,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
7,5,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
7,6,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
7,7,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
7,8,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
7,9,PalletTown,0.8235294118,0.75,0.75,0.8235294118,0.0588235294,0.25,0.25,0,0,0,0,0,0,0,0,0,0.1176470588,0,0,0.1764705882,0,0,0,0,0,0,0,0,0,0,0,0,b
7,10,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
7,11,PalletTown,0,0.1133333333,0.1133333333,0.0266666667,0.76,0.6133333333,0.6133333333,0.76,0,0,0,0,0.0066666667,0,0.1133333333,0.1066666667,0.2333333333,0.2466666667,0.16,0.1,0,0,0,0,0,0,0,0,0,0.0266666667,0,0.0066666667,d
7,12,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
7,13,PalletTown,0.0779220779,0,0,0.0519480519,0.0974025974,0.1558441558,0.2402597403,0.2272727273,0,0.0519480519,0.012987013,0,0.1493506494,0.0519480519,0.0064935065,0.0519480519,0.6428571429,0.7402597403,0.7402597403,0.6428571429,0,0,0,0,0,0,0,0,0.0324675325,0,0,0.025974026,g
